1124.6994629   0.0000000e+00   0.0000000e+00   4.4749852e-15    0.0000000
1124.7592773   0.0000000e+00   0.0000000e+00   4.4581407e-15    0.0000000
1124.8190918   0.0000000e+00   0.0000000e+00   4.4413262e-15    0.0000000
1124.8789062   0.0000000e+00   0.0000000e+00   4.4245418e-15    0.0000000
1124.9387207   0.0000000e+00   0.0000000e+00   4.4077879e-15    0.0000000
1124.9985352   0.0000000e+00   0.0000000e+00   4.3910662e-15    0.0000000
1125.0583496   0.0000000e+00   0.0000000e+00   4.3743759e-15    0.0000000
1125.1181641   0.0000000e+00   0.0000000e+00   4.3577185e-15    0.0000000
1125.1779785   0.0000000e+00   0.0000000e+00   4.3410943e-15    0.0000000
1125.2377930   0.0000000e+00   0.0000000e+00   4.3245038e-15    0.0000000
1125.2976074   0.0000000e+00   0.0000000e+00   4.3079482e-15    0.0000000
1125.3574219   0.0000000e+00   0.0000000e+00   4.2914272e-15    0.0000000
1125.4172363   0.0000000e+00   0.0000000e+00   4.2749427e-15    0.0000000
1125.4770508   0.0000000e+00   0.0000000e+00   4.2584937e-15    0.0000000
1125.5368652   0.0000000e+00   0.0000000e+00   4.2420816e-15    0.0000000
1125.5966797   0.0000000e+00   0.0000000e+00   4.2257076e-15    0.0000000
1125.6564941   0.0000000e+00   0.0000000e+00   4.2093717e-15    0.0000000
1125.7163086   0.0000000e+00   0.0000000e+00   4.1930757e-15    0.0000000
1125.7761230   0.0000000e+00   0.0000000e+00   4.1768186e-15    0.0000000
1125.8359375   0.0000000e+00   0.0000000e+00   4.1606021e-15    0.0000000
1125.8957520   0.0000000e+00   0.0000000e+00   4.1444272e-15    0.0000000
1125.9556885   0.0000000e+00   0.0000000e+00   4.1282607e-15    0.0000000
1126.0155029   0.0000000e+00   0.0000000e+00   4.1121705e-15    0.0000000
1126.0753174   0.0000000e+00   0.0000000e+00   4.0961230e-15    0.0000000
1126.1351318   0.0000000e+00   0.0000000e+00   4.0801204e-15    0.0000000
1126.1949463   0.0000000e+00   0.0000000e+00   4.0641632e-15    0.0000000
1126.2547607   0.0000000e+00   0.0000000e+00   4.0482508e-15    0.0000000
1126.3145752   0.0000000e+00   0.0000000e+00   4.0323859e-15    0.0000000
1126.3743896   0.0000000e+00   0.0000000e+00   4.0165680e-15    0.0000000
1126.4342041   0.0000000e+00   0.0000000e+00   4.0007983e-15    0.0000000
1126.4940186   0.0000000e+00   0.0000000e+00   3.9850778e-15    0.0000000
1126.5538330   0.0000000e+00   0.0000000e+00   3.9694073e-15    0.0000000
1126.6136475   0.0000000e+00   0.0000000e+00   3.9537880e-15    0.0000000
1126.6734619   0.0000000e+00   0.0000000e+00   3.9382204e-15    0.0000000
1126.7332764   0.0000000e+00   0.0000000e+00   3.9227053e-15    0.0000000
1126.7930908   0.0000000e+00   0.0000000e+00   3.9072440e-15    0.0000000
1126.8529053   0.0000000e+00   0.0000000e+00   3.8918373e-15    0.0000000
1126.9127197   0.0000000e+00   0.0000000e+00   3.8764861e-15    0.0000000
1126.9725342   0.0000000e+00   0.0000000e+00   3.8611912e-15    0.0000000
1127.0323486   0.0000000e+00   0.0000000e+00   3.8459539e-15    0.0000000
1127.0921631   0.0000000e+00   0.0000000e+00   3.8307747e-15    0.0000000
1127.1519775   0.0000000e+00   0.0000000e+00   3.8156560e-15    0.0000000
1127.2117920   0.0000000e+00   0.0000000e+00   3.8005970e-15    0.0000000
1127.2717285   0.0000000e+00   0.0000000e+00   3.7855690e-15    0.0000000
1127.3315430   0.0000000e+00   0.0000000e+00   3.7706349e-15    0.0000000
1127.3913574   0.0000000e+00   0.0000000e+00   3.7557644e-15    0.0000000
1127.4511719   0.0000000e+00   0.0000000e+00   3.7409587e-15    0.0000000
1127.5109863   0.0000000e+00   0.0000000e+00   3.7262191e-15    0.0000000
1127.5708008   0.0000000e+00   0.0000000e+00   3.7115468e-15    0.0000000
1127.6306152   0.0000000e+00   0.0000000e+00   3.6969426e-15    0.0000000
1127.6904297   0.0000000e+00   0.0000000e+00   3.6824076e-15    0.0000000
1127.7502441   0.0000000e+00   0.0000000e+00   3.6679436e-15    0.0000000
1127.8100586   0.0000000e+00   0.0000000e+00   3.6535517e-15    0.0000000
1127.8698730   0.0000000e+00   0.0000000e+00   3.6392330e-15    0.0000000
1127.9296875   0.0000000e+00   0.0000000e+00   3.6249885e-15    0.0000000
1127.9895020   0.0000000e+00   0.0000000e+00   3.6108201e-15    0.0000000
1128.0493164   0.0000000e+00   0.0000000e+00   3.5967285e-15    0.0000000
1128.1091309   0.0000000e+00   0.0000000e+00   3.5827156e-15    0.0000000
1128.1689453   0.0000000e+00   0.0000000e+00   3.5687819e-15    0.0000000
1128.2287598   0.0000000e+00   0.0000000e+00   3.5549295e-15    0.0000000
1128.2885742   0.0000000e+00   0.0000000e+00   3.5411595e-15    0.0000000
