#Final resampeld spectrum with mask used for the fit
#
#Milky Way reddening already corrected
#
#Four columns
#1. lambda   2. flux   3. error   4. mask
#
   1347.2000  6.727154e+00  2.836407e-01                     1
   1347.6000  7.132954e+00  2.852307e-01                     1
   1348.0000  6.285682e+00  2.741320e-01                     1
   1348.4000  6.549662e+00  2.804973e-01                     1
   1348.8000  7.172355e+00  2.712750e-01                     1
   1349.2000  7.807756e+00  2.896667e-01                     1
   1349.6000  7.621495e+00  2.970157e-01                     1
   1350.0000  7.219477e+00  2.868326e-01                     1
   1350.4000  7.351903e+00  2.879332e-01                     1
   1350.8000  7.092910e+00  2.882403e-01                     1
   1351.2000  7.758504e+00  2.975016e-01                     1
   1351.6000  7.946313e+00  2.976420e-01                     1
   1352.0000  6.577344e+00  2.806172e-01                     1
   1352.4000  5.937842e+00  2.699673e-01                     1
   1352.8000  6.654703e+00  2.771745e-01                     1
   1353.2000  6.298827e+00  2.758553e-01                     1
   1353.6000  7.686333e+00  2.892639e-01                     1
   1354.0000  7.630959e+00  2.749457e-01                     1
   1354.4000  7.245236e+00  2.890225e-01                     1
   1354.8000  6.675640e+00  2.822084e-01                     1
   1355.2000  7.339108e+00  2.885290e-01                     1
   1355.6000  6.725120e+00  2.796473e-01                     1
   1356.0000  6.421147e+00  2.780222e-01                     1
   1356.4000  7.426519e+00  2.903368e-01                     1
   1356.8000  7.959587e+00  2.950097e-01                     1
   1357.2000  7.595329e+00  2.694450e-01                     1
   1357.6000  6.973532e+00  2.831420e-01                     1
   1358.0000  7.030458e+00  2.830512e-01                     1
   1358.4000  6.476893e+00  2.778826e-01                     1
   1358.8000  6.297334e+00  2.736959e-01                     1
   1359.2000  5.695754e+00  2.604266e-01                     1
   1359.6000  6.232891e+00  2.743133e-01                     1
   1360.0000  6.840249e+00  2.837215e-01                     1
   1360.4000  8.525403e+00  3.032744e-01                     1
   1360.8000  7.466806e+00  2.906576e-01                     1
   1361.2000  6.922753e+00  2.829020e-01                     1
   1361.6000  7.459664e+00  2.866203e-01                     1
   1362.0000  7.507348e+00  2.797776e-01                     1
   1362.4000  7.450763e+00  2.778870e-01                     1
   1362.8000  6.940128e+00  2.803864e-01                     1
   1363.2000  6.706466e+00  2.771442e-01                     1
   1363.6000  5.700874e+00  2.642300e-01                     1
   1364.0000  6.290772e+00  2.709673e-01                     1
   1364.4000  6.390068e+00  2.712041e-01                     1
   1364.8000  6.633346e+00  2.795573e-01                     1
   1365.2000  5.829537e+00  2.631989e-01                     1
   1365.6000  5.839245e+00  2.473180e-01                     1
   1366.0000  7.225587e+00  2.887461e-01                     1
   1366.4000  7.404245e+00  2.908264e-01                     1
   1366.8000  6.514837e+00  2.722110e-01                     1
   1367.2000  5.390572e+00  2.582759e-01                     1
   1367.6000  6.886928e+00  2.834947e-01                     1
   1368.0000  7.583426e+00  2.898071e-01                     1
   1368.4000  7.071841e+00  2.844600e-01                     1
   1368.8000  6.638442e+00  2.801380e-01                     1
   1369.2000  6.152533e+00  2.692523e-01                     1
   1369.6000  6.633946e+00  2.764867e-01                     1
   1370.0000  6.855333e+00  2.829508e-01                     1
   1370.4000  7.240753e+00  2.667692e-01                     1
   1370.8000  6.386150e+00  2.664825e-01                     1
   1371.2000  5.934213e+00  2.691443e-01                     1
   1371.6000  5.836379e+00  2.664215e-01                     1
   1372.0000  7.333417e+00  2.879542e-01                     1
   1372.4000  7.739792e+00  2.982409e-01                     1
   1372.8000  8.542638e+00  3.094155e-01                     1
   1373.2000  6.838824e+00  2.794642e-01                     1
   1373.6000  6.262190e+00  2.661059e-01                     1
   1374.0000  6.225563e+00  2.608010e-01                     1
   1374.4000  7.683653e+00  2.913018e-01                     1
   1374.8000  6.983990e+00  2.832809e-01                     1
   1375.2000  5.985205e+00  2.702147e-01                     1
   1375.6000  5.698000e+00  2.624660e-01                     1
   1376.0000  5.889593e+00  2.665733e-01                     1
   1376.4000  5.280078e+00  2.586260e-01                     1
   1376.8000  5.691648e+00  2.635257e-01                     1
   1377.2000  5.688330e+00  2.625315e-01                     1
   1377.6000  6.837935e+00  2.849717e-01                     1
   1378.0000  6.732093e+00  2.810925e-01                     1
   1378.4000  6.462561e+00  2.753867e-01                     1
   1378.8000  6.082757e+00  2.549746e-01                     1
   1379.2000  5.332702e+00  2.583101e-01                     1
   1379.6000  5.312488e+00  2.565861e-01                     1
   1380.0000  6.670211e+00  2.829037e-01                     1
   1380.4000  6.672867e+00  2.831973e-01                     1
   1380.8000  6.352461e+00  2.733956e-01                     1
   1381.2000  5.613703e+00  2.639325e-01                     1
   1381.6000  5.077721e+00  2.575923e-01                     1
   1382.0000  5.911661e+00  2.543783e-01                     1
   1382.4000  5.995740e+00  2.599447e-01                     1
   1382.8000  5.697610e+00  2.682394e-01                     1
   1383.2000  6.264576e+00  2.760309e-01                     1
   1383.6000  5.725999e+00  2.662310e-01                     1
   1384.0000  6.250750e+00  2.787628e-01                     1
   1384.4000  5.276389e+00  2.724401e-01                     1
   1384.8000  5.420572e+00  2.623039e-01                     1
   1385.2000  5.941330e+00  2.759795e-01                     1
   1385.6000  5.813211e+00  2.731765e-01                     1
   1386.0000  4.174392e+00  2.393527e-01                     1
   1386.4000  4.543057e+00  2.514790e-01                     1
   1386.8000  5.081734e+00  2.584284e-01                     1
   1387.2000  6.135860e+00  2.601734e-01                     1
   1387.6000  5.264494e+00  3.702311e-01                     1
   1388.0000  4.750731e+00  2.571452e-01                     1
   1388.4000  3.853427e+00  2.360135e-01                     1
   1388.8000  4.875058e+00  2.581650e-01                     1
   1389.2000  3.957683e+00  2.428695e-01                     1
   1389.6000  2.950832e+00  2.630468e-01                     1
   1390.0000  2.457293e+00  3.410341e-01                     1
   1390.4000  3.167691e+00  2.605534e-01                     1
   1390.8000  3.370027e+00  2.252626e-01                     1
   1391.2000  3.308542e+00  2.265550e-01                     0
   1391.6000  3.423534e+00  2.328253e-01                     0
   1392.0000  2.705362e+00  2.146988e-01                     0
   1392.4000  2.999708e+00  2.189931e-01                     0
   1392.8000  3.099723e+00  2.310507e-01                     0
   1393.2000  2.460935e+00  3.432945e-01                     0
   1393.6000  1.699500e+00  2.536095e-01                     0
   1394.0000  2.415711e+00  2.093966e-01                     0
   1394.4000  2.517093e+00  2.100798e-01                     0
   1394.8000  2.199673e+00  1.981749e-01                     0
   1395.2000  2.168992e+00  1.965102e-01                     0
   1395.6000  7.156153e-01  1.354007e-01                     0
   1396.0000  7.583422e-01  2.014888e-01                     0
   1396.4000  3.281092e+00  2.696962e-01                     0
   1396.8000  4.075837e+00  3.001540e-01                     0
   1397.2000  4.292666e+00  3.051477e-01                     0
   1397.6000  4.679443e+00  3.124700e-01                     1
   1398.0000  3.970787e+00  3.028599e-01                     1
   1398.4000  4.182199e+00  2.956010e-01                     1
   1398.8000  3.801232e+00  2.160443e-01                     1
   1399.2000  3.803064e+00  1.951921e-01                     1
   1399.6000  3.699632e+00  2.034443e-01                     1
   1400.0000  3.588078e+00  1.981072e-01                     1
   1400.4000  3.080931e+00  1.897459e-01                     1
   1400.8000  3.363990e+00  1.893401e-01                     1
   1401.2000  3.426135e+00  1.744908e-01                     0
   1401.6000  3.550428e+00  1.697833e-01                     0
   1402.0000  2.983760e+00  1.609137e-01                     0
   1402.4000  2.837637e+00  1.537452e-01                     0
   1402.8000  2.900132e+00  1.542739e-01                     0
   1403.2000  3.161003e+00  1.643630e-01                     0
   1403.6000  3.307758e+00  1.631864e-01                     0
   1404.0000  2.805151e+00  1.516058e-01                     0
   1404.4000  2.718372e+00  1.565661e-01                     0
   1404.8000  1.232533e+00  1.105789e-01                     0
   1405.2000  3.013329e+00  1.447318e-01                     1
   1405.6000  5.852310e+00  1.870101e-01                     1
   1406.0000  7.248418e+00  2.023799e-01                     1
   1406.4000  7.704487e+00  2.054712e-01                     1
   1406.8000  6.846351e+00  1.923599e-01                     1
   1407.2000  6.778513e+00  1.897304e-01                     1
   1407.6000  6.575431e+00  1.945671e-01                     1
   1408.0000  6.464002e+00  1.939796e-01                     1
   1408.4000  6.565497e+00  1.913894e-01                     1
   1408.8000  6.601359e+00  1.922467e-01                     1
   1409.2000  7.383208e+00  2.015527e-01                     1
   1409.6000  6.839819e+00  1.944743e-01                     1
   1410.0000  6.473909e+00  1.928376e-01                     1
   1410.4000  5.666856e+00  1.842884e-01                     1
   1410.8000  5.857890e+00  1.863198e-01                     1
   1411.2000  5.517663e+00  1.817485e-01                     1
   1411.6000  5.102178e+00  2.163964e-01                     1
   1412.0000  5.380691e+00  2.327818e-01                     1
   1412.4000  5.318749e+00  1.776491e-01                     1
   1412.8000  5.721064e+00  1.811192e-01                     1
   1413.2000  5.571267e+00  1.811981e-01                     1
   1413.6000  5.163933e+00  1.790978e-01                     1
   1414.0000  5.884402e+00  1.847418e-01                     1
   1414.4000  6.063702e+00  1.872205e-01                     1
   1414.8000  5.845669e+00  2.049042e-01                     1
   1415.2000  6.039737e+00  2.551196e-01                     1
   1415.6000  6.633673e+00  1.952445e-01                     1
   1416.0000  6.099152e+00  1.883592e-01                     1
   1416.4000  5.284938e+00  1.794860e-01                     1
   1416.8000  4.915858e+00  1.735855e-01                     1
   1417.2000  4.838113e+00  1.741383e-01                     1
   1417.6000  5.167584e+00  1.774307e-01                     1
   1418.0000  5.652180e+00  1.834449e-01                     1
   1418.4000  4.999071e+00  1.761981e-01                     1
   1418.8000  4.042527e+00  1.620767e-01                     1
   1419.2000  2.978583e+00  1.442617e-01                     1
   1419.6000  3.295051e+00  1.528903e-01                     1
   1420.0000  5.067243e+00  1.758212e-01                     1
   1420.4000  5.485230e+00  1.720744e-01                     1
   1420.8000  5.316140e+00  1.798123e-01                     1
   1421.2000  5.416803e+00  1.821724e-01                     1
   1421.6000  5.005067e+00  2.017456e-01                     1
   1422.0000  4.939524e+00  2.248686e-01                     1
   1422.4000  4.975510e+00  1.748807e-01                     1
   1422.8000  5.835822e+00  1.850136e-01                     1
   1423.2000  5.498107e+00  1.788902e-01                     1
   1423.6000  5.636705e+00  1.754065e-01                     1
   1424.0000  5.422591e+00  1.784520e-01                     1
   1424.4000  5.628094e+00  1.837113e-01                     1
   1424.8000  5.504861e+00  1.950467e-01                     1
   1425.2000  5.666991e+00  2.476956e-01                     1
   1425.6000  5.380699e+00  2.011776e-01                     1
   1426.0000  4.859868e+00  2.366615e-01                     1
   1426.4000  5.100564e+00  2.392016e-01                     1
   1426.8000  5.597193e+00  2.472429e-01                     1
   1427.2000  6.232434e+00  2.548334e-01                     1
   1427.6000  5.246350e+00  2.452458e-01                     1
   1428.0000  4.495619e+00  2.189524e-01                     1
   1428.4000  4.303403e+00  2.297193e-01                     1
   1428.8000  4.471016e+00  2.278858e-01                     1
   1429.2000  4.797648e+00  2.304581e-01                     1
   1429.6000  4.389494e+00  2.253724e-01                     1
   1430.0000  4.282859e+00  2.186341e-01                     1
   1430.4000  4.524690e+00  2.323095e-01                     1
   1430.8000  5.667868e+00  2.554029e-01                     1
   1431.2000  5.075339e+00  2.457375e-01                     1
   1431.6000  5.942466e+00  2.617585e-01                     1
   1432.0000  5.694611e+00  2.572012e-01                     1
   1432.4000  4.597105e+00  2.379809e-01                     1
   1432.8000  4.478155e+00  2.366096e-01                     1
   1433.2000  4.842583e+00  2.410723e-01                     1
   1433.6000  4.807334e+00  2.360386e-01                     1
   1434.0000  5.596632e+00  2.574998e-01                     1
   1434.4000  5.862097e+00  2.634717e-01                     1
   1434.8000  6.291381e+00  2.709875e-01                     1
   1435.2000  6.020948e+00  2.676552e-01                     1
   1435.6000  5.666046e+00  2.590007e-01                     1
   1436.0000  5.387687e+00  2.486448e-01                     1
   1436.4000  4.744037e+00  2.450917e-01                     1
   1436.8000  5.664553e+00  2.632532e-01                     1
   1437.2000  5.538670e+00  2.608559e-01                     1
   1437.6000  5.032774e+00  2.534309e-01                     1
   1438.0000  4.345975e+00  2.404042e-01                     1
   1438.4000  5.372111e+00  2.595202e-01                     1
   1438.8000  5.586446e+00  2.643257e-01                     1
   1439.2000  4.969541e+00  2.531707e-01                     1
   1439.6000  5.575429e+00  2.546897e-01                     1
   1440.0000  5.517116e+00  2.557202e-01                     1
   1440.4000  5.329184e+00  2.497914e-01                     1
   1440.8000  5.331802e+00  2.599261e-01                     1
   1441.2000  5.413811e+00  2.627748e-01                     1
   1441.6000  5.498766e+00  2.654801e-01                     1
   1442.0000  5.567136e+00  2.669131e-01                     1
   1442.4000  6.392800e+00  2.820557e-01                     1
   1442.8000  6.053766e+00  2.763940e-01                     1
   1443.2000  5.914931e+00  2.745449e-01                     1
   1443.6000  5.582910e+00  2.652578e-01                     1
   1444.0000  5.186261e+00  2.534964e-01                     1
   1444.4000  5.497193e+00  2.671216e-01                     1
   1444.8000  5.432363e+00  2.661269e-01                     1
   1445.2000  6.393609e+00  2.847351e-01                     1
   1445.6000  6.657852e+00  2.894057e-01                     1
   1446.0000  6.188594e+00  2.766176e-01                     1
   1446.4000  5.719246e+00  2.657250e-01                     1
   1446.8000  5.102073e+00  2.620329e-01                     1
   1447.2000  5.026474e+00  2.609798e-01                     1
   1447.6000  5.878900e+00  2.782807e-01                     1
   1448.0000  5.758299e+00  2.765064e-01                     1
   1448.4000  5.792408e+00  2.763993e-01                     1
   1448.8000  5.494604e+00  2.718156e-01                     1
   1449.2000  5.395123e+00  2.710171e-01                     1
   1449.6000  5.520157e+00  2.683549e-01                     1
   1450.0000  6.139113e+00  2.748621e-01                     1
   1450.4000  6.049116e+00  2.745423e-01                     1
   1450.8000  5.946445e+00  2.753726e-01                     1
   1451.2000  5.779345e+00  2.788974e-01                     1
   1451.6000  6.152228e+00  2.870786e-01                     1
   1452.0000  6.106036e+00  2.861329e-01                     1
   1452.4000  5.925734e+00  2.833129e-01                     1
   1452.8000  6.113033e+00  2.868241e-01                     1
   1453.2000  6.281115e+00  2.891466e-01                     1
   1453.6000  5.532105e+00  2.760368e-01                     1
   1454.0000  5.561191e+00  2.716580e-01                     1
   1454.4000  5.017203e+00  2.620268e-01                     1
   1454.8000  4.906730e+00  2.657214e-01                     1
   1455.2000  6.031562e+00  2.874581e-01                     1
   1455.6000  5.605324e+00  2.800411e-01                     1
   1456.0000  4.638234e+00  2.607535e-01                     1
   1456.4000  4.656523e+00  2.535570e-01                     1
   1456.8000  5.147305e+00  2.653171e-01                     1
   1457.2000  4.955445e+00  2.674594e-01                     1
   1457.6000  5.223420e+00  2.736161e-01                     1
   1458.0000  5.811283e+00  2.841510e-01                     1
   1458.4000  6.060729e+00  2.883191e-01                     1
   1458.8000  5.166289e+00  2.732426e-01                     1
   1459.2000  5.180815e+00  2.736517e-01                     1
   1459.6000  5.079776e+00  2.708650e-01                     1
   1460.0000  5.344477e+00  2.727722e-01                     1
   1460.4000  5.990242e+00  2.819438e-01                     1
   1460.8000  5.921987e+00  2.798489e-01                     1
   1461.2000  6.411521e+00  2.903999e-01                     1
   1461.6000  5.606823e+00  2.827573e-01                     1
   1462.0000  6.334240e+00  2.950839e-01                     1
   1462.4000  5.135489e+00  2.731281e-01                     1
   1462.8000  5.550391e+00  2.816861e-01                     1
   1463.2000  6.076788e+00  2.906189e-01                     1
   1463.6000  5.486179e+00  2.798790e-01                     1
   1464.0000  5.700183e+00  2.848664e-01                     1
   1464.4000  5.949298e+00  2.804408e-01                     1
   1464.8000  5.832898e+00  2.824554e-01                     1
   1465.2000  5.920061e+00  2.894276e-01                     1
   1465.6000  6.220511e+00  2.940083e-01                     1
   1466.0000  6.431816e+00  2.979233e-01                     1
   1466.4000  6.054473e+00  2.920806e-01                     1
   1466.8000  5.805922e+00  2.791294e-01                     1
   1467.2000  5.074727e+00  2.664936e-01                     1
   1467.6000  5.089319e+00  2.741779e-01                     1
   1468.0000  4.511247e+00  2.623686e-01                     1
   1468.4000  4.983401e+00  2.716286e-01                     1
   1468.8000  4.317972e+00  2.584005e-01                     1
   1469.2000  4.084939e+00  2.540965e-01                     1
   1469.6000  4.696784e+00  2.671500e-01                     1
   1470.0000  4.252430e+00  2.584250e-01                     1
   1470.4000  5.249637e+00  2.738206e-01                     1
   1470.8000  5.477874e+00  2.741054e-01                     1
   1471.2000  5.650787e+00  2.765418e-01                     1
   1471.6000  5.524209e+00  2.811266e-01                     1
   1472.0000  5.394844e+00  2.813322e-01                     1
   1472.4000  4.862234e+00  2.718340e-01                     1
   1472.8000  5.372622e+00  2.824948e-01                     1
   1473.2000  5.389816e+00  2.816098e-01                     1
   1473.6000  6.066312e+00  2.944572e-01                     1
   1474.0000  5.524899e+00  2.850087e-01                     1
   1474.4000  6.208671e+00  2.951332e-01                     1
   1474.8000  5.216101e+00  2.695938e-01                     1
   1475.2000  5.411727e+00  2.789032e-01                     1
   1475.6000  4.397716e+00  2.618792e-01                     1
   1476.0000  5.557469e+00  2.847065e-01                     1
   1476.4000  5.887547e+00  2.923636e-01                     1
   1476.8000  6.166240e+00  2.944001e-01                     1
   1477.2000  6.425231e+00  2.886754e-01                     1
   1477.6000  5.337697e+00  2.791437e-01                     1
   1478.0000  5.725589e+00  2.896767e-01                     1
   1478.4000  5.436608e+00  2.838606e-01                     1
   1478.8000  4.765109e+00  2.705953e-01                     1
   1479.2000  4.387311e+00  2.627895e-01                     1
   1479.6000  5.298676e+00  2.800439e-01                     1
   1480.0000  5.933780e+00  2.931934e-01                     1
   1480.4000  5.110269e+00  2.765678e-01                     1
   1480.8000  5.469840e+00  2.740375e-01                     1
   1481.2000  6.106098e+00  2.885894e-01                     1
   1481.6000  6.258798e+00  2.923110e-01                     1
   1482.0000  5.612942e+00  2.835473e-01                     1
   1482.4000  5.589590e+00  2.866629e-01                     1
   1482.8000  5.712906e+00  2.890779e-01                     1
   1483.2000  4.962516e+00  2.738383e-01                     1
   1483.6000  5.439236e+00  2.840291e-01                     1
   1484.0000  6.014871e+00  2.952457e-01                     1
   1484.4000  5.171272e+00  2.789162e-01                     1
   1484.8000  5.028615e+00  2.714976e-01                     1
   1485.2000  4.912712e+00  2.658840e-01                     1
   1485.6000  4.960421e+00  2.729607e-01                     1
   1486.0000  5.387077e+00  2.824449e-01                     1
   1486.4000  4.727099e+00  2.696765e-01                     1
   1486.8000  4.598719e+00  2.667600e-01                     1
   1487.2000  4.820143e+00  2.680637e-01                     1
   1487.6000  5.519050e+00  2.754474e-01                     1
   1488.0000  5.269009e+00  2.766228e-01                     1
   1488.4000  4.311323e+00  2.602140e-01                     1
   1488.8000  5.021318e+00  2.754365e-01                     1
   1489.2000  6.354759e+00  2.997725e-01                     1
   1489.6000  6.605255e+00  3.033872e-01                     1
   1490.0000  6.227371e+00  2.975892e-01                     1
   1490.4000  6.639103e+00  3.050407e-01                     1
   1490.8000  6.458795e+00  2.994312e-01                     1
   1491.2000  6.398161e+00  2.895480e-01                     1
   1491.6000  5.981993e+00  2.875166e-01                     1
   1492.0000  5.734008e+00  2.768501e-01                     1
   1492.4000  6.432885e+00  2.999651e-01                     1
   1492.8000  6.815664e+00  3.067055e-01                     1
   1493.2000  5.420849e+00  2.892471e-01                     1
   1493.6000  5.634389e+00  3.433064e-01                     1
   1494.0000  5.624535e+00  3.423577e-01                     1
   1494.4000  5.582733e+00  3.402641e-01                     1
   1494.8000  5.655485e+00  3.419529e-01                     1
   1495.2000  5.006350e+00  2.688891e-01                     1
   1495.6000  4.637011e+00  2.551068e-01                     1
   1496.0000  4.828047e+00  2.685906e-01                     1
   1496.4000  4.539418e+00  2.633627e-01                     1
   1496.8000  4.435953e+00  2.806444e-01                     1
   1497.2000  5.148800e+00  3.312009e-01                     1
   1497.6000  4.492895e+00  3.066625e-01                     1
   1498.0000  6.029812e+00  4.152126e-01                     1
   1498.4000  5.073134e+00  4.175054e-01                     1
   1498.8000  5.622811e+00  3.408514e-01                     1
   1499.2000  5.888721e+00  3.794531e-01                     1
   1499.6000  4.943878e+00  3.282999e-01                     1
   1500.0000  5.655008e+00  3.409035e-01                     1
   1500.4000  4.921580e+00  3.250181e-01                     1
   1500.8000  4.515749e+00  3.046609e-01                     1
   1501.2000  3.958482e+00  2.511937e-01                     1
   1501.6000  3.710914e+00  2.817302e-01                     1
   1502.0000  4.263784e+00  2.953682e-01                     1
   1502.4000  3.779263e+00  2.827063e-01                     1
   1502.8000  4.037460e+00  3.036454e-01                     1
   1503.2000  4.169917e+00  3.061811e-01                     1
   1503.6000  3.574476e+00  3.056565e-01                     1
   1504.0000  3.328720e+00  3.726230e-01                     1
   1504.4000  3.997666e+00  3.978275e-01                     1
   1504.8000  5.006987e+00  3.334841e-01                     1
   1505.2000  4.731550e+00  3.111574e-01                     1
   1505.6000  5.690103e+00  2.762647e-01                     1
   1506.0000  4.925456e+00  2.600253e-01                     1
   1506.4000  4.589192e+00  2.611234e-01                     1
   1506.8000  4.724720e+00  2.634507e-01                     1
   1507.2000  4.067436e+00  2.500096e-01                     1
   1507.6000  5.021520e+00  3.191245e-01                     1
   1508.0000  4.880458e+00  3.108871e-01                     1
   1508.4000  5.183716e+00  3.194665e-01                     1
   1508.8000  6.230296e+00  3.494364e-01                     1
   1509.2000  5.718332e+00  2.859763e-01                     1
   1509.6000  4.890229e+00  2.658334e-01                     1
   1510.0000  6.327643e+00  2.927372e-01                     1
   1510.4000  6.098468e+00  2.885140e-01                     1
   1510.8000  6.351149e+00  2.924376e-01                     1
   1511.2000  5.437007e+00  2.767770e-01                     1
   1511.6000  5.918461e+00  2.832566e-01                     1
   1512.0000  6.370803e+00  2.828425e-01                     1
   1512.4000  5.728568e+00  2.739360e-01                     1
   1512.8000  5.603030e+00  2.741659e-01                     1
   1513.2000  4.691525e+00  2.608734e-01                     1
   1513.6000  4.002674e+00  2.477964e-01                     1
   1514.0000  4.463885e+00  2.577862e-01                     1
   1514.4000  4.133267e+00  2.497639e-01                     1
   1514.8000  3.918968e+00  2.453719e-01                     1
   1515.2000  4.777105e+00  2.641588e-01                     1
   1515.6000  4.266443e+00  2.524504e-01                     1
   1516.0000  4.795204e+00  2.528996e-01                     1
   1516.4000  5.492638e+00  2.711824e-01                     1
   1516.8000  6.119820e+00  2.879143e-01                     1
   1517.2000  4.844845e+00  2.642166e-01                     1
   1517.6000  4.472874e+00  2.580217e-01                     1
   1518.0000  4.187206e+00  2.519572e-01                     1
   1518.4000  3.879070e+00  2.353155e-01                     1
   1518.8000  3.973777e+00  2.446569e-01                     1
   1519.2000  3.803028e+00  2.435555e-01                     1
   1519.6000  4.985496e+00  2.680242e-01                     1
   1520.0000  4.665618e+00  2.622223e-01                     1
   1520.4000  4.916546e+00  2.662676e-01                     1
   1520.8000  6.063803e+00  2.874679e-01                     1
   1521.2000  4.913611e+00  2.674015e-01                     1
   1521.6000  4.643435e+00  2.626051e-01                     1
   1522.0000  4.696308e+00  2.574133e-01                     1
   1522.4000  5.054432e+00  2.667672e-01                     1
   1522.8000  4.827543e+00  2.558361e-01                     1
   1523.2000  5.113630e+00  2.678778e-01                     1
   1523.6000  5.212452e+00  2.730135e-01                     1
   1524.0000  5.464465e+00  2.784949e-01                     1
   1524.4000  6.019278e+00  2.870067e-01                     1
   1524.8000  6.813047e+00  3.012078e-01                     0
   1525.2000  6.123164e+00  2.896619e-01                     0
   1525.6000  5.660533e+00  2.811682e-01                     0
   1526.0000  4.620493e+00  2.615508e-01                     0
   1526.4000  9.135873e-01  1.427312e-01                     0
   1526.8000  2.470184e+00  2.115307e-01                     0
   1527.2000  3.665239e+00  2.426175e-01                     0
   1527.6000  3.507370e+00  2.397768e-01                     0
   1528.0000  3.415420e+00  2.376802e-01                     0
   1528.4000  2.386163e+00  2.092785e-01                     0
   1528.8000  5.791573e-01  1.254777e-01                     0
   1529.2000  8.591108e-01  1.539024e-01                     0
   1529.6000  2.951109e+00  2.272352e-01                     0
   1530.0000  4.127529e+00  2.550476e-01                     1
   1530.4000  4.875499e+00  2.698246e-01                     1
   1530.8000  4.814690e+00  2.682747e-01                     1
   1531.2000  5.531916e+00  2.830364e-01                     1
   1531.6000  5.094840e+00  2.740789e-01                     1
   1532.0000  4.771017e+00  2.681743e-01                     1
   1532.4000  3.313366e+00  2.332141e-01                     1
   1532.8000  3.734203e+00  2.417863e-01                     1
   1533.2000  3.732834e+00  2.380428e-01                     1
   1533.6000  2.652741e+00  2.209251e-01                     1
   1534.0000  2.788500e+00  2.261803e-01                     1
   1534.4000  3.452748e+00  2.408230e-01                     1
   1534.8000  3.131495e+00  2.340805e-01                     1
   1535.2000  2.865278e+00  2.281017e-01                     1
   1535.6000  3.087641e+00  2.328915e-01                     1
   1536.0000  3.004437e+00  2.275566e-01                     1
   1536.4000  3.233676e+00  2.341240e-01                     1
   1536.8000  4.141927e+00  2.524890e-01                     1
   1537.2000  3.824100e+00  2.527077e-01                     1
   1537.6000  3.412399e+00  2.434367e-01                     1
   1538.0000  3.524447e+00  2.465110e-01                     1
   1538.4000  4.028191e+00  2.575893e-01                     1
   1538.8000  3.481967e+00  2.408161e-01                     1
   1539.2000  3.537803e+00  2.426163e-01                     1
   1539.6000  3.570084e+00  2.483193e-01                     1
   1540.0000  2.875997e+00  2.310208e-01                     1
   1540.4000  2.897165e+00  2.304462e-01                     1
   1540.8000  2.120770e+00  2.107772e-01                     1
   1541.2000  2.187690e+00  2.115994e-01                     1
   1541.6000  2.202925e+00  2.139787e-01                     1
   1542.0000  2.587321e+00  2.252259e-01                     1
   1542.4000  2.213910e+00  2.144882e-01                     1
   1542.8000  2.017767e+00  2.022886e-01                     1
   1543.2000  2.123167e+00  2.086044e-01                     1
   1543.6000  2.032376e+00  2.024071e-01                     1
   1544.0000  1.787155e+00  1.999864e-01                     1
   1544.4000  1.858788e+00  2.039006e-01                     1
   1544.8000  1.665399e+00  1.975844e-01                     1
   1545.2000  1.463575e+00  1.876727e-01                     1
   1545.6000  1.400147e+00  1.851102e-01                     1
   1546.0000  1.389652e+00  1.852453e-01                     0
   1546.4000  1.311962e+00  1.811648e-01                     0
   1546.8000  1.167493e+00  1.739128e-01                     0
   1547.2000  1.335581e+00  1.781717e-01                     0
   1547.6000  9.748006e-01  1.703623e-01                     0
   1548.0000  8.688021e-01  1.566966e-01                     0
   1548.4000  1.362806e+00  1.847234e-01                     0
   1548.8000  1.281913e+00  1.810885e-01                     0
   1549.2000  9.387128e-01  1.627875e-01                     0
   1549.6000  7.061767e-01  1.413206e-01                     0
   1550.0000  4.991526e-01  1.289271e-01                     0
   1550.4000  5.025433e-02  6.573281e-02                     0
   1550.8000  3.783394e-01  1.157899e-01                     0
   1551.2000  1.712595e+00  1.999021e-01                     0
   1551.6000  3.035289e+00  2.433692e-01                     1
   1552.0000  2.051252e+00  2.136840e-01                     1
   1552.4000  2.401479e+00  2.259885e-01                     1
   1552.8000  6.000493e-01  1.361270e-01                     0
   1553.2000  3.136675e-01  1.118370e-01                     0
   1553.6000  2.626891e+00  2.274442e-01                     0
   1554.0000  5.525799e+00  2.934858e-01                     1
   1554.4000  5.741455e+00  3.060366e-01                     1
   1554.8000  5.608533e+00  3.048043e-01                     1
   1555.2000  5.580096e+00  3.042811e-01                     1
   1555.6000  4.959227e+00  2.911464e-01                     1
   1556.0000  5.864194e+00  3.117145e-01                     1
   1556.4000  5.781717e+00  3.110733e-01                     1
   1556.8000  6.669550e+00  3.275676e-01                     1
   1557.2000  5.421971e+00  3.011918e-01                     1
   1557.6000  4.732818e+00  2.842681e-01                     1
   1558.0000  4.775562e+00  2.928920e-01                     1
   1558.4000  4.056002e+00  2.770508e-01                     1
   1558.8000  3.856534e+00  2.738915e-01                     1
   1559.2000  3.943520e+00  2.760509e-01                     1
   1559.6000  3.900338e+00  2.733704e-01                     1
   1560.0000  4.069907e+00  2.636688e-01                     1
   1560.4000  4.416678e+00  2.804773e-01                     1
   1560.8000  4.573936e+00  2.927354e-01                     1
