1401.0367432   7.9896187e-16   3.6981548e-16   2.0667780e-15    0.3865736
1401.1101074   4.3504623e-16   3.1356861e-16   2.0579070e-15    0.2114023
1401.1834717   1.1398551e-15   3.8376061e-16   2.0490635e-15    0.5562810
1401.2568359   8.8055841e-16   3.7949630e-16   2.0402493e-15    0.4315935
1401.3302002   1.3239773e-15   4.3545329e-16   2.0314652e-15    0.6517352
1401.4035645   1.3748633e-15   4.8280661e-16   2.0227126e-15    0.6797127
1401.4769287   1.4961772e-15   4.5418722e-16   2.0139926e-15    0.7428911
1401.5502930   1.3504275e-15   4.0438486e-16   2.0053073e-15    0.6734267
1401.6237793   1.2216465e-15   4.2051014e-16   1.9966430e-15    0.6118503
1401.6971436   1.1315418e-15   4.0872635e-16   1.9880304e-15    0.5691773
1401.7705078   2.0003153e-15   8.5214379e-16   1.9794567e-15    1.0105375
1401.8438721   1.2153642e-15   8.3565867e-16   1.9709233e-15    0.6166471
1401.9172363   1.0379280e-15   4.5873409e-16   1.9624320e-15    0.5288988
1401.9906006   1.2155557e-15   4.1543798e-16   1.9539845e-15    0.6220908
1402.0639648   1.3022298e-15   4.2495566e-16   1.9455828e-15    0.6693264
1402.1373291   1.8847860e-15   5.3411071e-16   1.9372287e-15    0.9729290
1402.2108154   1.0333134e-15   3.9082169e-16   1.9289109e-15    0.5356978
1402.2841797   1.9448482e-15   4.5467866e-16   1.9206584e-15    1.0125946
1402.3575439   1.3887247e-15   4.3078936e-16   1.9124602e-15    0.7261457
1402.4309082   1.2109487e-15   4.0921144e-16   1.9043181e-15    0.6358962
1402.5042725   1.4560338e-15   4.7852316e-16   1.8962349e-15    0.7678552
1402.5776367   1.4698075e-15   4.3775695e-16   1.8882124e-15    0.7784122
1402.6510010   4.9876069e-16   2.8897781e-16   1.8802539e-15    0.2652624
1402.7244873   1.0287675e-15   3.8394585e-16   1.8723490e-15    0.5494528
1402.7978516   7.6318013e-16   3.4879035e-16   1.8645260e-15    0.4093159
1402.8712158   4.9843537e-16   3.3960214e-16   1.8567756e-15    0.2684413
1402.9445801   1.1979644e-15   4.0258518e-16   1.8491000e-15    0.6478635
1403.0179443   9.4774019e-16   3.4332826e-16   1.8415034e-15    0.5146556
1403.0913086   1.0191244e-15   3.7935816e-16   1.8339883e-15    0.5556875
1403.1646729   1.8036792e-15   4.6532237e-16   1.8265584e-15    0.9874741
1403.2380371   1.0169015e-15   4.1373404e-16   1.8192171e-15    0.5589775
1403.3115234   1.1893653e-15   3.9781141e-16   1.8119566e-15    0.6563984
1403.3848877   1.5403408e-15   4.0323266e-16   1.8048047e-15    0.8534668
1403.4582520   1.4471037e-15   4.2496474e-16   1.7977533e-15    0.8049512
1403.5316162   1.3584484e-15   4.1456304e-16   1.7908066e-15    0.7585679
1403.6049805   1.3209580e-15   4.4869987e-16   1.7839691e-15    0.7404602
1403.6783447   5.7164348e-16   3.1526738e-16   1.7772460e-15    0.3216457
1403.7517090   1.8308300e-15   4.2647961e-16   1.7706411e-15    1.0339928
1403.8250732   7.5146857e-16   3.3764128e-16   1.7641600e-15    0.4259640
1403.8985596   1.1846726e-15   3.9044098e-16   1.7577974e-15    0.6739529
1403.9719238   1.4260040e-15   4.5618606e-16   1.7515799e-15    0.8141245
1404.0452881   1.1835956e-15   3.8868722e-16   1.7455024e-15    0.6780831
1404.1186523   1.7544645e-15   4.1466538e-16   1.7395710e-15    1.0085616
1404.1920166   1.9600992e-15   4.6713904e-16   1.7337917e-15    1.1305275
1404.2653809   1.1801370e-15   3.8586520e-16   1.7281714e-15    0.6828820
1404.3387451   1.1119104e-15   4.1308704e-16   1.7227161e-15    0.6454403
1404.4121094   1.3568638e-15   6.8853725e-16   1.7174332e-15    0.7900533
1404.4855957   1.1570468e-15   5.7894649e-16   1.7123217e-15    0.6757181
1404.5589600   1.5703276e-15   3.9562310e-16   1.7074058e-15    0.9197155
1404.6323242   2.5647870e-15   4.7064412e-16   1.7026854e-15    1.5063188
1404.7056885   1.4426692e-15   3.7934204e-16   1.6981682e-15    0.8495443
1404.7790527   1.4798906e-15   3.7198511e-16   1.6938629e-15    0.8736779
1404.8524170   1.3662711e-15   3.4126777e-16   1.6897792e-15    0.8085501
1404.9257812   1.5965609e-15   3.6651301e-16   1.6859253e-15    0.9469938
1404.9992676   1.4761369e-15   3.7040261e-16   1.6823058e-15    0.8774486
1405.0726318   7.3349861e-16   3.0224473e-16   1.6789430e-15    0.4368812
1405.1459961   1.5233042e-15   2.8896135e-16   1.6758407e-15    0.9089791
1405.2193604   1.4839954e-15   2.5093730e-16   1.6730106e-15    0.8870209
1405.2927246   1.3063392e-15   2.5622098e-16   1.6704636e-15    0.7820219
1405.3660889   1.1238952e-15   2.9246531e-16   1.6682121e-15    0.6737124
1405.4394531   1.5955999e-15   4.0363113e-16   1.6662686e-15    0.9575887
1405.5128174   1.3443182e-15   2.5806463e-16   1.6646345e-15    0.8075756
1405.5863037   1.4516135e-15   2.4580571e-16   1.6632892e-15    0.8727367
1405.6596680   1.4363526e-15   2.6388335e-16   1.6622163e-15    0.8641190
1405.7330322   1.9929036e-15   3.0329044e-16   1.6613933e-15    1.1995375
1405.8063965   1.8856296e-15   3.2335750e-16   1.6608001e-15    1.1353742
1405.8797607   1.1786610e-15   2.4167745e-16   1.6604176e-15    0.7098581
