#Final resampeld spectrum with mask used for the fit
#
#Milky Way reddening already corrected
#
#Four columns
#1. lambda   2. flux   3. error   4. mask
#
   1349.2000  2.686079e+00  1.100984e-01                     1
   1349.6000  2.575755e+00  1.061080e-01                     1
   1350.0000  2.585790e+00  1.079085e-01                     1
   1350.4000  2.510066e+00  1.068988e-01                     1
   1350.8000  2.565234e+00  1.055434e-01                     1
   1351.2000  2.917167e+00  1.109081e-01                     1
   1351.6000  2.374290e+00  1.052497e-01                     1
   1352.0000  2.428763e+00  1.044101e-01                     1
   1352.4000  2.255335e+00  1.030912e-01                     1
   1352.8000  2.428831e+00  1.058606e-01                     1
   1353.2000  2.282879e+00  1.027719e-01                     1
   1353.6000  2.564240e+00  1.082689e-01                     1
   1354.0000  2.458634e+00  1.081963e-01                     1
   1354.4000  2.253320e+00  1.034667e-01                     1
   1354.8000  2.063636e+00  1.005833e-01                     1
   1355.2000  2.292335e+00  1.046940e-01                     1
   1355.6000  2.489198e+00  1.067405e-01                     1
   1356.0000  2.511923e+00  1.055718e-01                     1
   1356.4000  2.611513e+00  1.086155e-01                     1
   1356.8000  2.695986e+00  1.099693e-01                     1
   1357.2000  2.446131e+00  1.079891e-01                     1
   1357.6000  2.483652e+00  1.069007e-01                     1
   1358.0000  2.262091e+00  1.047074e-01                     1
   1358.4000  2.580035e+00  1.069800e-01                     1
   1358.8000  2.191746e+00  1.031816e-01                     1
   1359.2000  2.516544e+00  1.077181e-01                     1
   1359.6000  2.449316e+00  1.058604e-01                     1
   1360.0000  2.372902e+00  1.050602e-01                     1
   1360.4000  2.569382e+00  1.083568e-01                     1
   1360.8000  2.458932e+00  1.063837e-01                     1
   1361.2000  2.604486e+00  1.076053e-01                     1
   1361.6000  2.417313e+00  1.070021e-01                     1
   1362.0000  2.807194e+00  1.136232e-01                     1
   1362.4000  2.451754e+00  1.069155e-01                     1
   1362.8000  2.165112e+00  1.043953e-01                     1
   1363.2000  2.273698e+00  1.056944e-01                     1
   1363.6000  2.254878e+00  1.035437e-01                     1
   1364.0000  2.133256e+00  1.038021e-01                     1
   1364.4000  2.196370e+00  1.051269e-01                     1
   1364.8000  2.331240e+00  1.051432e-01                     1
   1365.2000  1.766292e+00  9.907635e-02                     1
   1365.6000  2.258898e+00  1.077653e-01                     1
   1366.0000  2.411391e+00  1.060997e-01                     1
   1366.4000  2.302185e+00  1.049947e-01                     1
   1366.8000  2.175557e+00  1.046360e-01                     1
   1367.2000  2.249826e+00  1.047764e-01                     1
   1367.6000  2.397355e+00  1.062402e-01                     1
   1368.0000  2.483453e+00  1.084755e-01                     1
   1368.4000  2.432218e+00  1.073838e-01                     1
   1368.8000  2.072504e+00  1.021474e-01                     1
   1369.2000  2.355899e+00  1.074337e-01                     1
   1369.6000  2.507432e+00  1.090109e-01                     1
   1370.0000  2.253391e+00  1.042463e-01                     1
   1370.4000  2.503446e+00  1.123098e-01                     1
   1370.8000  2.410682e+00  1.082871e-01                     1
   1371.2000  2.293085e+00  1.049684e-01                     1
   1371.6000  2.129080e+00  1.042362e-01                     1
   1372.0000  2.298318e+00  1.069028e-01                     1
   1372.4000  2.520652e+00  1.080575e-01                     1
   1372.8000  2.624198e+00  1.095592e-01                     1
   1373.2000  2.307273e+00  1.070277e-01                     1
   1373.6000  2.358075e+00  1.075647e-01                     1
   1374.0000  2.388032e+00  1.084333e-01                     1
   1374.4000  2.534035e+00  1.098462e-01                     1
   1374.8000  2.250565e+00  1.059724e-01                     1
   1375.2000  2.318703e+00  1.060750e-01                     1
   1375.6000  2.301915e+00  1.075186e-01                     1
   1376.0000  2.007727e+00  1.039147e-01                     1
   1376.4000  2.175559e+00  1.045834e-01                     1
   1376.8000  2.156925e+00  1.059624e-01                     1
   1377.2000  2.197252e+00  1.066133e-01                     1
   1377.6000  2.189564e+00  1.045098e-01                     1
   1378.0000  2.323901e+00  1.073582e-01                     1
   1378.4000  2.132998e+00  1.064146e-01                     1
   1378.8000  2.172810e+00  1.082616e-01                     1
   1379.2000  2.390547e+00  1.079203e-01                     1
   1379.6000  2.482378e+00  1.100842e-01                     1
   1380.0000  2.135557e+00  1.052595e-01                     1
   1380.4000  2.284586e+00  1.067895e-01                     1
   1380.8000  2.123231e+00  1.061454e-01                     1
   1381.2000  2.051519e+00  1.045039e-01                     1
   1381.6000  1.923649e+00  1.025995e-01                     1
   1382.0000  2.170898e+00  1.088138e-01                     1
   1382.4000  2.331196e+00  1.105789e-01                     1
   1382.8000  2.077049e+00  1.042552e-01                     1
   1383.2000  2.283091e+00  1.087982e-01                     1
   1383.6000  2.345699e+00  1.095003e-01                     1
   1384.0000  1.915302e+00  1.098181e-01                     1
   1384.4000  1.961778e+00  1.078886e-01                     1
   1384.8000  2.293435e+00  1.088043e-01                     1
   1385.2000  2.030123e+00  1.043429e-01                     1
   1385.6000  1.921359e+00  1.036120e-01                     1
   1386.0000  1.744045e+00  1.020740e-01                     1
   1386.4000  1.983066e+00  1.039491e-01                     1
   1386.8000  2.285024e+00  1.089296e-01                     1
   1387.2000  2.205040e+00  1.098562e-01                     1
   1387.6000  2.130950e+00  1.351051e-01                     1
   1388.0000  1.765441e+00  1.005727e-01                     1
   1388.4000  1.915675e+00  1.042242e-01                     1
   1388.8000  2.090368e+00  1.062282e-01                     1
   1389.2000  1.680372e+00  9.986735e-02                     1
   1389.6000  1.594968e+00  1.287105e-01                     1
   1390.0000  2.023728e+00  1.539026e-01                     1
   1390.4000  1.835266e+00  1.128908e-01                     1
   1390.8000  1.606219e+00  1.009381e-01                     1
   1391.2000  1.812565e+00  1.031862e-01                     0
   1391.6000  1.805383e+00  1.015846e-01                     0
   1392.0000  1.827890e+00  1.026300e-01                     0
   1392.4000  1.471191e+00  9.861861e-02                     0
   1392.8000  1.564284e+00  9.974482e-02                     0
   1393.2000  1.521492e+00  1.346416e-01                     0
   1393.6000  9.155876e-01  1.187699e-01                     0
   1394.0000  9.699447e-01  9.133739e-02                     0
   1394.4000  8.499982e-01  8.900191e-02                     0
   1394.8000  4.656249e-01  8.429316e-02                     0
   1395.2000  5.754414e-01  8.715650e-02                     0
   1395.6000  6.163907e-01  7.188532e-02                     0
   1396.0000  8.881711e-01  8.250271e-02                     0
   1396.4000  1.411750e+00  9.481000e-02                     0
   1396.8000  1.505020e+00  9.588041e-02                     0
   1397.2000  1.601249e+00  9.686682e-02                     0
   1397.6000  1.738984e+00  9.664317e-02                     1
   1398.0000  1.801281e+00  9.983704e-02                     1
   1398.4000  1.900435e+00  9.836883e-02                     1
   1398.8000  1.817022e+00  7.840000e-02                     1
   1399.2000  1.848791e+00  7.041534e-02                     1
   1399.6000  1.788324e+00  7.154350e-02                     1
   1400.0000  1.768951e+00  7.192045e-02                     1
   1400.4000  1.791952e+00  7.167631e-02                     1
   1400.8000  1.845067e+00  7.065360e-02                     1
   1401.2000  1.854988e+00  6.958335e-02                     0
   1401.6000  1.637325e+00  6.504750e-02                     0
   1402.0000  1.681731e+00  6.474722e-02                     0
   1402.4000  1.421480e+00  6.063507e-02                     0
   1402.8000  1.303231e+00  5.993121e-02                     0
   1403.2000  1.269264e+00  6.000921e-02                     0
   1403.6000  1.136531e+00  5.948629e-02                     0
   1404.0000  7.282749e-01  5.354234e-02                     0
   1404.4000  8.011605e-01  5.360388e-02                     0
   1404.8000  7.710886e-01  5.323542e-02                     0
   1405.2000  1.342271e+00  5.849193e-02                     0
   1405.6000  1.803844e+00  6.316225e-02                     0
   1406.0000  1.938423e+00  6.385155e-02                     0
   1406.4000  2.224959e+00  6.669037e-02                     0
   1406.8000  2.089819e+00  6.564266e-02                     0
   1407.2000  2.044684e+00  6.517597e-02                     1
   1407.6000  1.991498e+00  6.533659e-02                     1
   1408.0000  2.106847e+00  6.553346e-02                     1
   1408.4000  2.142707e+00  6.543617e-02                     1
   1408.8000  2.212080e+00  6.670650e-02                     1
   1409.2000  2.212445e+00  6.576003e-02                     1
   1409.6000  2.120174e+00  6.509357e-02                     1
   1410.0000  1.994634e+00  6.501928e-02                     1
   1410.4000  1.933849e+00  6.477284e-02                     1
   1410.8000  1.958670e+00  6.489039e-02                     1
   1411.2000  1.962889e+00  6.502149e-02                     1
   1411.6000  1.842751e+00  8.065283e-02                     1
   1412.0000  1.856883e+00  7.565060e-02                     1
   1412.4000  2.091075e+00  6.555589e-02                     1
   1412.8000  2.154868e+00  6.505436e-02                     1
   1413.2000  2.017808e+00  6.504856e-02                     1
   1413.6000  2.025524e+00  6.525438e-02                     1
   1414.0000  2.064214e+00  6.673851e-02                     1
   1414.4000  2.096624e+00  6.633933e-02                     1
   1414.8000  2.085843e+00  6.943344e-02                     1
   1415.2000  2.134638e+00  8.522123e-02                     1
   1415.6000  2.085853e+00  6.846054e-02                     1
   1416.0000  2.067087e+00  6.557409e-02                     1
   1416.4000  1.910347e+00  6.477613e-02                     1
   1416.8000  1.814471e+00  6.439826e-02                     1
   1417.2000  2.032530e+00  6.567882e-02                     1
   1417.6000  2.018658e+00  6.637754e-02                     1
   1418.0000  2.040669e+00  6.656915e-02                     1
   1418.4000  1.850532e+00  6.423448e-02                     1
   1418.8000  1.412838e+00  6.041873e-02                     1
   1419.2000  1.264331e+00  5.829128e-02                     1
   1419.6000  1.771587e+00  6.273279e-02                     1
   1420.0000  1.943578e+00  6.580454e-02                     1
   1420.4000  2.054683e+00  6.914242e-02                     1
   1420.8000  2.116839e+00  6.770950e-02                     1
   1421.2000  1.962206e+00  6.610000e-02                     1
   1421.6000  1.908816e+00  8.279053e-02                     1
   1422.0000  1.887182e+00  8.031094e-02                     1
   1422.4000  2.012632e+00  6.677440e-02                     1
   1422.8000  2.022116e+00  6.760544e-02                     1
   1423.2000  1.968005e+00  6.668627e-02                     1
   1423.6000  1.993300e+00  6.761468e-02                     1
   1424.0000  1.876849e+00  6.796444e-02                     1
   1424.4000  1.852367e+00  6.665820e-02                     1
   1424.8000  2.094382e+00  7.073925e-02                     1
   1425.2000  2.136232e+00  8.919738e-02                     1
   1425.6000  2.052994e+00  8.389188e-02                     1
   1426.0000  1.783080e+00  8.933679e-02                     1
   1426.4000  1.844123e+00  9.080938e-02                     1
   1426.8000  1.869892e+00  9.061916e-02                     1
   1427.2000  2.150195e+00  9.303866e-02                     1
   1427.6000  1.987412e+00  9.077377e-02                     1
   1428.0000  1.795169e+00  8.862719e-02                     1
   1428.4000  1.566524e+00  8.766826e-02                     1
   1428.8000  1.750779e+00  8.772250e-02                     1
   1429.2000  1.699030e+00  7.372903e-02                     1
   1429.6000  1.740653e+00  7.600384e-02                     1
   1430.0000  1.861367e+00  7.626647e-02                     1
   1430.4000  1.929495e+00  7.900644e-02                     1
   1430.8000  1.685267e+00  7.656720e-02                     1
   1431.2000  1.990309e+00  8.215233e-02                     1
   1431.6000  2.209811e+00  8.573637e-02                     1
   1432.0000  1.805989e+00  7.946183e-02                     1
   1432.4000  1.651329e+00  7.728329e-02                     1
   1432.8000  1.744071e+00  7.896307e-02                     1
   1433.2000  1.882936e+00  7.992916e-02                     1
   1433.6000  1.835695e+00  7.743035e-02                     1
   1434.0000  2.088088e+00  8.508122e-02                     1
   1434.4000  2.012368e+00  8.435206e-02                     1
   1434.8000  1.996145e+00  8.457891e-02                     1
   1435.2000  1.905473e+00  8.342399e-02                     1
   1435.6000  1.840732e+00  8.225618e-02                     1
   1436.0000  1.806905e+00  7.994413e-02                     1
   1436.4000  1.907974e+00  8.357006e-02                     1
   1436.8000  1.951048e+00  8.477894e-02                     1
   1437.2000  1.824121e+00  8.307643e-02                     1
   1437.6000  1.940833e+00  8.534439e-02                     1
   1438.0000  1.763540e+00  8.212569e-02                     1
   1438.4000  1.938433e+00  8.589819e-02                     1
   1438.8000  2.100378e+00  8.891824e-02                     1
   1439.2000  1.963417e+00  8.664774e-02                     1
   1439.6000  2.029732e+00  8.580345e-02                     1
   1440.0000  1.919853e+00  8.371149e-02                     1
   1440.4000  1.967543e+00  8.352878e-02                     1
   1440.8000  1.823087e+00  8.374162e-02                     1
   1441.2000  1.947617e+00  8.775889e-02                     1
   1441.6000  2.118135e+00  9.073509e-02                     1
   1442.0000  2.251630e+00  9.311642e-02                     1
   1442.4000  2.142579e+00  9.171762e-02                     1
   1442.8000  2.259425e+00  9.375773e-02                     1
   1443.2000  2.192649e+00  9.267023e-02                     1
   1443.6000  1.926702e+00  8.609052e-02                     1
   1444.0000  1.870515e+00  8.448991e-02                     1
   1444.4000  2.026749e+00  9.057833e-02                     1
   1444.8000  2.148573e+00  9.325762e-02                     1
   1445.2000  2.458696e+00  9.865232e-02                     1
   1445.6000  2.459957e+00  9.878701e-02                     1
   1446.0000  2.147575e+00  9.337596e-02                     1
   1446.4000  2.078322e+00  9.076919e-02                     1
   1446.8000  1.928193e+00  9.006594e-02                     1
   1447.2000  2.123017e+00  9.411625e-02                     1
   1447.6000  2.131825e+00  9.475075e-02                     1
   1448.0000  2.049797e+00  9.345135e-02                     1
   1448.4000  2.066725e+00  9.415546e-02                     1
   1448.8000  1.866112e+00  9.043597e-02                     1
   1449.2000  1.909561e+00  9.101733e-02                     1
   1449.6000  2.062519e+00  9.400455e-02                     1
   1450.0000  2.217035e+00  9.474743e-02                     1
   1450.4000  2.300875e+00  9.564549e-02                     1
   1450.8000  2.057113e+00  9.149201e-02                     1
   1451.2000  2.078861e+00  9.493910e-02                     1
   1451.6000  2.230152e+00  9.789989e-02                     1
   1452.0000  2.046041e+00  9.490287e-02                     1
   1452.4000  2.077469e+00  9.585070e-02                     1
   1452.8000  2.140327e+00  9.692596e-02                     1
   1453.2000  2.152611e+00  9.740361e-02                     1
   1453.6000  1.931401e+00  9.388791e-02                     1
   1454.0000  2.045295e+00  9.217843e-02                     1
   1454.4000  1.871164e+00  8.983743e-02                     1
   1454.8000  2.005869e+00  9.544752e-02                     1
   1455.2000  2.047856e+00  9.633201e-02                     1
   1455.6000  1.976721e+00  9.496254e-02                     1
   1456.0000  1.922398e+00  9.439957e-02                     1
   1456.4000  1.901208e+00  9.280532e-02                     1
   1456.8000  1.810858e+00  9.028729e-02                     1
   1457.2000  1.850615e+00  9.352171e-02                     1
   1457.6000  2.092739e+00  9.789808e-02                     1
   1458.0000  1.988055e+00  9.602763e-02                     1
   1458.4000  1.882475e+00  9.428490e-02                     1
   1458.8000  2.071388e+00  9.782731e-02                     1
   1459.2000  2.008901e+00  9.630899e-02                     1
   1459.6000  1.847206e+00  9.350786e-02                     1
   1460.0000  2.137074e+00  9.845151e-02                     1
   1460.4000  2.180083e+00  9.781438e-02                     1
   1460.8000  2.224926e+00  9.912183e-02                     1
   1461.2000  2.222915e+00  9.830177e-02                     1
   1461.6000  1.942990e+00  9.590948e-02                     1
   1462.0000  1.958808e+00  9.626170e-02                     1
   1462.4000  1.829220e+00  9.384292e-02                     1
   1462.8000  2.134183e+00  9.928105e-02                     1
   1463.2000  2.047605e+00  9.773695e-02                     1
   1463.6000  2.008301e+00  9.730762e-02                     1
   1464.0000  2.012501e+00  9.720405e-02                     1
   1464.4000  2.094145e+00  9.627517e-02                     1
   1464.8000  2.126441e+00  9.863758e-02                     1
   1465.2000  2.300247e+00  1.027973e-01                     1
   1465.6000  2.273489e+00  1.023608e-01                     1
   1466.0000  2.279906e+00  1.026978e-01                     1
   1466.4000  2.041885e+00  9.803611e-02                     1
   1466.8000  2.043807e+00  9.585143e-02                     1
   1467.2000  2.012713e+00  9.606142e-02                     1
   1467.6000  1.891249e+00  9.541192e-02                     1
   1468.0000  1.916706e+00  9.601680e-02                     1
   1468.4000  1.624522e+00  9.048624e-02                     1
   1468.8000  1.761933e+00  9.335129e-02                     1
   1469.2000  1.738924e+00  9.247821e-02                     1
   1469.6000  1.706165e+00  9.209845e-02                     1
   1470.0000  1.832513e+00  9.458679e-02                     1
   1470.4000  1.820745e+00  9.302014e-02                     1
   1470.8000  1.999187e+00  9.605320e-02                     1
   1471.2000  1.872169e+00  9.193478e-02                     1
   1471.6000  1.822481e+00  9.165100e-02                     1
   1472.0000  1.947895e+00  9.707317e-02                     1
   1472.4000  1.998720e+00  9.808517e-02                     1
   1472.8000  2.065890e+00  9.905575e-02                     1
   1473.2000  2.019745e+00  9.832407e-02                     1
   1473.6000  2.012506e+00  9.820704e-02                     1
   1474.0000  1.864358e+00  9.521827e-02                     1
   1474.4000  2.004892e+00  9.620591e-02                     1
   1474.8000  2.005351e+00  9.342800e-02                     1
   1475.2000  1.668271e+00  9.128117e-02                     1
   1475.6000  1.822089e+00  9.498760e-02                     1
   1476.0000  2.100968e+00  9.971491e-02                     1
   1476.4000  2.213784e+00  1.015397e-01                     1
   1476.8000  2.086209e+00  9.880786e-02                     1
   1477.2000  2.190033e+00  9.893293e-02                     1
   1477.6000  1.904555e+00  9.526126e-02                     1
   1478.0000  2.142317e+00  1.003736e-01                     1
   1478.4000  1.767629e+00  9.361169e-02                     1
   1478.8000  1.709528e+00  9.230671e-02                     1
   1479.2000  1.883644e+00  9.549752e-02                     1
   1479.6000  1.901615e+00  9.591354e-02                     1
   1480.0000  1.862096e+00  9.500409e-02                     1
   1480.4000  1.971388e+00  9.670730e-02                     1
   1480.8000  1.891324e+00  9.399355e-02                     1
   1481.2000  2.169101e+00  9.767845e-02                     1
   1481.6000  2.010373e+00  9.443109e-02                     1
   1482.0000  2.043527e+00  9.704285e-02                     1
   1482.4000  2.040933e+00  9.814214e-02                     1
   1482.8000  1.817548e+00  9.333787e-02                     1
   1483.2000  1.824425e+00  9.373412e-02                     1
   1483.6000  1.844897e+00  9.419841e-02                     1
   1484.0000  1.903066e+00  9.495090e-02                     1
   1484.4000  1.857563e+00  9.422873e-02                     1
   1484.8000  1.849231e+00  9.180400e-02                     1
   1485.2000  1.800132e+00  9.007322e-02                     1
   1485.6000  2.014942e+00  9.633227e-02                     1
   1486.0000  1.999598e+00  9.666994e-02                     1
   1486.4000  1.692801e+00  9.055598e-02                     1
   1486.8000  1.635441e+00  8.949404e-02                     1
   1487.2000  1.867683e+00  9.329056e-02                     1
   1487.6000  1.857035e+00  9.150541e-02                     1
   1488.0000  1.833635e+00  9.258182e-02                     1
   1488.4000  1.772461e+00  9.221598e-02                     1
   1488.8000  2.003155e+00  9.598733e-02                     1
   1489.2000  2.110211e+00  9.808268e-02                     1
   1489.6000  2.042036e+00  9.693821e-02                     1
   1490.0000  2.074577e+00  9.728300e-02                     1
   1490.4000  2.414598e+00  1.028816e-01                     1
   1490.8000  2.195694e+00  9.931188e-02                     1
   1491.2000  2.239961e+00  9.816594e-02                     1
   1491.6000  2.082432e+00  9.442871e-02                     1
   1492.0000  2.097479e+00  9.210039e-02                     1
   1492.4000  2.098984e+00  9.634996e-02                     1
   1492.8000  2.022398e+00  9.523163e-02                     1
   1493.2000  1.894223e+00  1.006725e-01                     1
   1493.6000  2.077705e+00  1.243489e-01                     1
   1494.0000  2.060149e+00  1.234804e-01                     1
   1494.4000  1.997039e+00  1.222256e-01                     1
   1494.8000  1.910416e+00  1.177350e-01                     1
   1495.2000  1.857617e+00  9.503181e-02                     1
   1495.6000  1.792071e+00  8.736830e-02                     1
   1496.0000  1.995839e+00  9.423293e-02                     1
   1496.4000  1.713943e+00  8.898583e-02                     1
   1496.8000  1.616799e+00  1.044748e-01                     1
   1497.2000  1.760830e+00  1.160566e-01                     1
   1497.6000  2.154652e+00  1.323693e-01                     1
   1498.0000  2.298964e+00  1.772534e-01                     1
   1498.4000  2.215348e+00  1.830671e-01                     1
   1498.8000  1.779808e+00  1.160178e-01                     1
   1499.2000  1.850379e+00  1.247162e-01                     1
   1499.6000  1.937673e+00  1.108565e-01                     1
   1500.0000  1.806968e+00  1.006395e-01                     1
   1500.4000  1.841176e+00  1.009308e-01                     1
   1500.8000  1.553688e+00  9.515767e-02                     1
   1501.2000  1.615446e+00  9.663622e-02                     1
   1501.6000  1.689956e+00  1.080759e-01                     1
   1502.0000  1.449608e+00  1.043352e-01                     1
   1502.4000  1.688261e+00  1.067480e-01                     1
   1502.8000  1.519859e+00  1.052716e-01                     1
   1503.2000  1.573428e+00  9.504837e-02                     1
   1503.6000  1.405456e+00  9.450978e-02                     1
   1504.0000  1.533757e+00  1.082901e-01                     1
   1504.4000  1.688541e+00  1.118619e-01                     1
   1504.8000  1.648989e+00  1.017342e-01                     1
   1505.2000  1.939000e+00  1.016149e-01                     1
   1505.6000  1.908761e+00  8.828811e-02                     1
   1506.0000  1.616773e+00  8.254298e-02                     1
   1506.4000  1.570712e+00  8.399860e-02                     1
   1506.8000  1.690609e+00  8.597161e-02                     1
   1507.2000  1.716482e+00  8.675393e-02                     1
   1507.6000  1.787983e+00  9.800928e-02                     1
   1508.0000  1.818421e+00  9.753011e-02                     1
   1508.4000  1.861446e+00  9.721066e-02                     1
   1508.8000  1.946983e+00  1.011459e-01                     1
   1509.2000  1.819925e+00  9.215981e-02                     1
   1509.6000  1.955226e+00  9.029173e-02                     1
   1510.0000  2.086062e+00  9.230113e-02                     1
   1510.4000  2.141165e+00  9.304108e-02                     1
   1510.8000  1.959867e+00  9.053772e-02                     1
   1511.2000  1.805231e+00  8.785630e-02                     1
   1511.6000  2.028868e+00  9.106549e-02                     1
   1512.0000  1.979029e+00  8.780322e-02                     1
   1512.4000  1.890199e+00  8.526756e-02                     1
   1512.8000  1.507354e+00  7.806227e-02                     1
   1513.2000  1.627356e+00  8.379926e-02                     1
   1513.6000  1.396257e+00  7.975596e-02                     1
   1514.0000  1.547358e+00  8.239242e-02                     1
   1514.4000  1.472435e+00  8.110437e-02                     1
   1514.8000  1.523263e+00  8.229214e-02                     1
   1515.2000  1.482808e+00  8.119200e-02                     1
   1515.6000  1.496287e+00  8.078808e-02                     1
   1516.0000  1.691706e+00  8.271128e-02                     1
   1516.4000  1.912542e+00  8.733257e-02                     1
   1516.8000  1.728041e+00  8.555763e-02                     1
   1517.2000  1.691168e+00  8.498519e-02                     1
   1517.6000  1.601463e+00  8.305370e-02                     1
   1518.0000  1.430061e+00  7.986462e-02                     1
   1518.4000  1.588727e+00  8.104339e-02                     1
   1518.8000  1.480122e+00  7.977526e-02                     1
   1519.2000  1.569113e+00  8.250072e-02                     1
   1519.6000  1.606861e+00  8.360135e-02                     1
   1520.0000  1.712866e+00  8.503303e-02                     1
   1520.4000  1.845844e+00  8.743579e-02                     1
   1520.8000  1.947059e+00  8.928237e-02                     1
   1521.2000  1.816216e+00  8.690424e-02                     1
   1521.6000  1.864631e+00  8.793241e-02                     1
   1522.0000  1.655149e+00  8.334884e-02                     1
   1522.4000  1.713107e+00  8.327955e-02                     1
   1522.8000  1.815621e+00  8.452032e-02                     1
   1523.2000  1.850712e+00  8.639770e-02                     1
   1523.6000  1.841150e+00  8.760636e-02                     1
   1524.0000  1.690894e+00  8.475402e-02                     1
   1524.4000  1.956737e+00  8.981445e-02                     1
   1524.8000  2.055482e+00  9.141087e-02                     0
   1525.2000  2.014522e+00  9.035713e-02                     0
   1525.6000  1.887410e+00  8.867576e-02                     0
   1526.0000  1.609565e+00  8.305402e-02                     0
   1526.4000  5.249777e-01  5.283346e-02                     0
   1526.8000  9.006225e-01  6.751503e-02                     0
   1527.2000  1.368980e+00  7.884617e-02                     0
   1527.6000  1.252913e+00  7.607664e-02                     0
   1528.0000  7.324445e-01  6.375462e-02                     0
   1528.4000  5.787018e-01  5.877933e-02                     0
   1528.8000  1.829758e-01  3.873777e-02                     0
   1529.2000  6.294725e-01  5.960875e-02                     0
   1529.6000  1.375997e+00  8.005827e-02                     0
   1530.0000  1.627936e+00  8.466810e-02                     0
   1530.4000  1.832414e+00  8.818170e-02                     0
   1530.8000  1.833479e+00  8.847366e-02                     0
   1531.2000  2.019423e+00  9.161893e-02                     0
   1531.6000  1.893225e+00  8.959018e-02                     0
   1532.0000  1.502165e+00  8.290253e-02                     0
   1532.4000  1.472151e+00  8.207399e-02                     0
   1532.8000  1.493173e+00  7.967333e-02                     0
   1533.2000  1.405726e+00  7.781068e-02                     1
   1533.6000  1.088721e+00  7.289112e-02                     1
   1534.0000  9.706388e-01  7.100346e-02                     1
   1534.4000  1.360799e+00  8.021195e-02                     1
   1534.8000  1.254492e+00  7.817633e-02                     1
   1535.2000  1.100243e+00  7.461832e-02                     1
   1535.6000  1.194430e+00  7.708780e-02                     1
   1536.0000  1.134157e+00  7.584230e-02                     1
   1536.4000  1.344346e+00  7.800164e-02                     1
   1536.8000  1.549791e+00  8.169329e-02                     1
   1537.2000  1.554068e+00  8.515660e-02                     1
   1537.6000  1.526170e+00  8.429479e-02                     1
   1538.0000  1.623675e+00  8.668961e-02                     1
   1538.4000  1.357862e+00  8.144153e-02                     1
   1538.8000  1.203731e+00  7.713570e-02                     1
   1539.2000  1.405699e+00  7.948046e-02                     1
   1539.6000  1.332645e+00  8.069985e-02                     1
   1540.0000  1.384595e+00  8.177106e-02                     1
   1540.4000  1.187376e+00  7.753678e-02                     1
   1540.8000  1.213490e+00  7.896696e-02                     1
   1541.2000  1.145538e+00  7.682640e-02                     1
   1541.6000  1.189473e+00  7.797351e-02                     1
   1542.0000  1.395280e+00  8.293383e-02                     1
   1542.4000  1.397991e+00  8.258305e-02                     1
   1542.8000  1.221049e+00  7.730267e-02                     1
   1543.2000  1.277711e+00  7.874450e-02                     1
   1543.6000  1.296765e+00  7.773898e-02                     1
   1544.0000  9.798731e-01  7.262378e-02                     1
   1544.4000  1.158377e+00  7.831493e-02                     1
   1544.8000  1.117370e+00  7.686818e-02                     1
   1545.2000  9.929004e-01  7.339313e-02                     1
   1545.6000  1.058841e+00  7.661328e-02                     1
   1546.0000  1.091671e+00  7.674204e-02                     0
   1546.4000  1.076176e+00  7.621870e-02                     0
   1546.8000  9.521667e-01  7.045682e-02                     0
   1547.2000  9.078648e-01  6.973702e-02                     0
   1547.6000  7.296787e-01  6.693141e-02                     0
   1548.0000  3.441658e-01  5.144048e-02                     0
   1548.4000  4.616073e-01  5.689188e-02                     0
   1548.8000  6.396627e-01  6.375625e-02                     0
   1549.2000  2.007321e-01  4.460177e-02                     0
   1549.6000  1.403488e-01  4.194651e-02                     0
   1550.0000  2.172266e-01  4.558000e-02                     0
   1550.4000  2.115671e-01  4.554175e-02                     0
   1550.8000  4.579772e-01  5.767285e-02                     0
   1551.2000  9.238820e-01  7.440153e-02                     0
   1551.6000  7.540477e-01  6.885387e-02                     0
   1552.0000  1.950326e-01  4.598990e-02                     0
   1552.4000  4.898719e-01  5.878616e-02                     0
   1552.8000  6.301971e-01  6.515982e-02                     0
   1553.2000  1.073719e+00  7.580995e-02                     0
   1553.6000  1.492513e+00  8.645461e-02                     0
   1554.0000  1.839902e+00  9.078065e-02                     0
   1554.4000  1.692290e+00  9.316396e-02                     0
   1554.8000  1.555733e+00  9.096929e-02                     0
   1555.2000  1.662245e+00  9.341667e-02                     1
   1555.6000  1.615142e+00  9.213065e-02                     1
   1556.0000  1.897429e+00  9.839499e-02                     1
   1556.4000  1.758115e+00  9.564816e-02                     1
   1556.8000  1.763292e+00  9.601675e-02                     1
   1557.2000  1.820034e+00  9.491579e-02                     1
   1557.6000  1.590996e+00  8.972581e-02                     1
   1558.0000  1.474225e+00  9.130393e-02                     1
   1558.4000  1.476046e+00  9.128795e-02                     1
   1558.8000  1.540529e+00  9.307740e-02                     1
   1559.2000  1.636504e+00  9.552652e-02                     1
   1559.6000  1.636346e+00  9.464023e-02                     1
   1560.0000  1.893059e+00  9.592704e-02                     1
   1560.4000  1.552355e+00  9.173683e-02                     1
   1560.8000  1.569560e+00  9.475767e-02                     1
   1561.2000  1.422947e+00  9.246371e-02                     1
   1561.6000  1.205665e+00  8.783506e-02                     1
   1562.0000  1.360080e+00  9.199615e-02                     1
   1562.4000  1.130371e+00  8.570556e-02                     1
   1562.8000  1.134492e+00  8.643388e-02                     1
