1124.6296387   0.0000000e+00   0.0000000e+00   6.3938778e-15    0.0000000
1124.6894531   0.0000000e+00   0.0000000e+00   6.3788942e-15    0.0000000
1124.7492676   0.0000000e+00   0.0000000e+00   6.3640076e-15    0.0000000
1124.8090820   0.0000000e+00   0.0000000e+00   6.3492146e-15    0.0000000
1124.8688965   0.0000000e+00   0.0000000e+00   6.3345211e-15    0.0000000
1124.9287109   0.0000000e+00   0.0000000e+00   6.3199301e-15    0.0000000
1124.9885254   0.0000000e+00   0.0000000e+00   6.3054403e-15    0.0000000
1125.0483398   0.0000000e+00   0.0000000e+00   6.2910539e-15    0.0000000
1125.1081543   0.0000000e+00   0.0000000e+00   6.2767725e-15    0.0000000
1125.1679688   0.0000000e+00   0.0000000e+00   6.2625999e-15    0.0000000
1125.2277832   0.0000000e+00   0.0000000e+00   6.2485337e-15    0.0000000
1125.2875977   0.0000000e+00   0.0000000e+00   6.2345784e-15    0.0000000
1125.3474121   0.0000000e+00   0.0000000e+00   6.2207362e-15    0.0000000
1125.4072266   0.0000000e+00   0.0000000e+00   6.2070066e-15    0.0000000
1125.4670410   0.0000000e+00   0.0000000e+00   6.1933927e-15    0.0000000
1125.5268555   0.0000000e+00   0.0000000e+00   6.1798948e-15    0.0000000
1125.5866699   0.0000000e+00   0.0000000e+00   6.1665176e-15    0.0000000
1125.6466064   0.0000000e+00   0.0000000e+00   6.1532319e-15    0.0000000
1125.7064209   0.0000000e+00   0.0000000e+00   6.1400927e-15    0.0000000
1125.7662354   0.0000000e+00   0.0000000e+00   6.1270810e-15    0.0000000
1125.8260498   0.0000000e+00   0.0000000e+00   6.1141943e-15    0.0000000
1125.8858643   0.0000000e+00   0.0000000e+00   6.1014307e-15    0.0000000
1125.9456787   0.0000000e+00   0.0000000e+00   6.0887989e-15    0.0000000
1126.0054932   0.0000000e+00   0.0000000e+00   6.0762967e-15    0.0000000
1126.0653076   0.0000000e+00   0.0000000e+00   6.0639271e-15    0.0000000
1126.1251221   0.0000000e+00   0.0000000e+00   6.0516887e-15    0.0000000
1126.1849365   0.0000000e+00   0.0000000e+00   6.0395859e-15    0.0000000
1126.2447510   0.0000000e+00   0.0000000e+00   6.0276203e-15    0.0000000
1126.3045654   0.0000000e+00   0.0000000e+00   6.0157936e-15    0.0000000
1126.3643799   0.0000000e+00   0.0000000e+00   6.0041037e-15    0.0000000
1126.4241943   0.0000000e+00   0.0000000e+00   5.9925582e-15    0.0000000
1126.4840088   0.0000000e+00   0.0000000e+00   5.9811576e-15    0.0000000
1126.5438232   0.0000000e+00   0.0000000e+00   5.9699009e-15    0.0000000
1126.6036377   0.0000000e+00   0.0000000e+00   5.9587908e-15    0.0000000
1126.6634521   0.0000000e+00   0.0000000e+00   5.9478268e-15    0.0000000
1126.7232666   0.0000000e+00   0.0000000e+00   5.9370161e-15    0.0000000
1126.7830811   0.0000000e+00   0.0000000e+00   5.9263575e-15    0.0000000
1126.8428955   0.0000000e+00   0.0000000e+00   5.9158505e-15    0.0000000
1126.9027100   0.0000000e+00   0.0000000e+00   5.9054985e-15    0.0000000
1126.9626465   0.0000000e+00   0.0000000e+00   5.8952811e-15    0.0000000
1127.0224609   0.0000000e+00   0.0000000e+00   5.8852506e-15    0.0000000
1127.0822754   0.0000000e+00   0.0000000e+00   5.8753720e-15    0.0000000
1127.1420898   0.0000000e+00   0.0000000e+00   5.8656621e-15    0.0000000
1127.2019043   0.0000000e+00   0.0000000e+00   5.8561109e-15    0.0000000
1127.2617188   0.0000000e+00   0.0000000e+00   5.8467279e-15    0.0000000
1127.3215332   0.0000000e+00   0.0000000e+00   5.8375097e-15    0.0000000
1127.3813477   0.0000000e+00   0.0000000e+00   5.8284634e-15    0.0000000
1127.4411621   0.0000000e+00   0.0000000e+00   5.8195852e-15    0.0000000
1127.5009766   0.0000000e+00   0.0000000e+00   5.8108815e-15    0.0000000
1127.5607910   0.0000000e+00   0.0000000e+00   5.8023451e-15    0.0000000
1127.6206055   0.0000000e+00   0.0000000e+00   5.7939908e-15    0.0000000
1127.6804199   0.0000000e+00   0.0000000e+00   5.7858119e-15    0.0000000
1127.7402344   0.0000000e+00   0.0000000e+00   5.7778163e-15    0.0000000
1127.8000488   0.0000000e+00   0.0000000e+00   5.7699956e-15    0.0000000
1127.8598633   0.0000000e+00   0.0000000e+00   5.7623609e-15    0.0000000
1127.9196777   0.0000000e+00   0.0000000e+00   5.7549096e-15    0.0000000
1127.9794922   0.0000000e+00   0.0000000e+00   5.7476429e-15    0.0000000
1128.0393066   0.0000000e+00   0.0000000e+00   5.7405676e-15    0.0000000
1128.0991211   0.0000000e+00   0.0000000e+00   5.7336795e-15    0.0000000
1128.1589355   0.0000000e+00   0.0000000e+00   5.7269820e-15    0.0000000
1128.2187500   0.0000000e+00   0.0000000e+00   5.7204777e-15    0.0000000
1128.2786865   0.0000000e+00   0.0000000e+00   5.7141571e-15    0.0000000
1128.3385010   0.0000000e+00   0.0000000e+00   5.7080432e-15    0.0000000
1128.3983154   0.0000000e+00   0.0000000e+00   5.7021292e-15    0.0000000
1128.4581299   0.0000000e+00   0.0000000e+00   5.6964177e-15    0.0000000
1128.5179443   0.0000000e+00   0.0000000e+00   5.6909010e-15    0.0000000
1128.5777588   0.0000000e+00   0.0000000e+00   5.6855943e-15    0.0000000
1128.6375732   0.0000000e+00   0.0000000e+00   5.6804926e-15    0.0000000
1128.6973877   0.0000000e+00   0.0000000e+00   5.6755968e-15    0.0000000
1128.7572021   0.0000000e+00   0.0000000e+00   5.6709059e-15    0.0000000
