1386.0206299   0.0000000e+00   0.0000000e+00   5.5189385e-15    0.0000000
1386.0939941   0.0000000e+00   0.0000000e+00   5.5147486e-15    0.0000000
1386.1673584   0.0000000e+00   0.0000000e+00   5.5105664e-15    0.0000000
1386.2407227   0.0000000e+00   0.0000000e+00   5.5063909e-15    0.0000000
1386.3140869   0.0000000e+00   0.0000000e+00   5.5022227e-15    0.0000000
1386.3874512   0.0000000e+00   0.0000000e+00   5.4980621e-15    0.0000000
1386.4608154   0.0000000e+00   0.0000000e+00   5.4939086e-15    0.0000000
1386.5343018   0.0000000e+00   0.0000000e+00   5.4897565e-15    0.0000000
1386.6076660   0.0000000e+00   0.0000000e+00   5.4856183e-15    0.0000000
1386.6810303   0.0000000e+00   0.0000000e+00   5.4814877e-15    0.0000000
1386.7543945   0.0000000e+00   0.0000000e+00   5.4773648e-15    0.0000000
1386.8277588   0.0000000e+00   0.0000000e+00   5.4732508e-15    0.0000000
1386.9011230   0.0000000e+00   0.0000000e+00   5.4691439e-15    0.0000000
1386.9744873   0.0000000e+00   0.0000000e+00   5.4650460e-15    0.0000000
1387.0478516   0.0000000e+00   0.0000000e+00   5.4609557e-15    0.0000000
1387.1213379   0.0000000e+00   0.0000000e+00   5.4568675e-15    0.0000000
1387.1947021   0.0000000e+00   0.0000000e+00   5.4527941e-15    0.0000000
1387.2680664   0.0000000e+00   0.0000000e+00   5.4487296e-15    0.0000000
1387.3414307   0.0000000e+00   0.0000000e+00   5.4446736e-15    0.0000000
1387.4147949   0.0000000e+00   0.0000000e+00   5.4406265e-15    0.0000000
1387.4881592   0.0000000e+00   0.0000000e+00   5.4365882e-15    0.0000000
1387.5615234   0.0000000e+00   0.0000000e+00   5.4325589e-15    0.0000000
1387.6350098   0.0000000e+00   0.0000000e+00   5.4285321e-15    0.0000000
1387.7083740   0.0000000e+00   0.0000000e+00   5.4245210e-15    0.0000000
1387.7817383   0.0000000e+00   0.0000000e+00   5.4205192e-15    0.0000000
1387.8551025   0.0000000e+00   0.0000000e+00   5.4165267e-15    0.0000000
1387.9284668   0.0000000e+00   0.0000000e+00   5.4125439e-15    0.0000000
1388.0018311   0.0000000e+00   0.0000000e+00   5.4085705e-15    0.0000000
1388.0751953   0.0000000e+00   0.0000000e+00   5.4046072e-15    0.0000000
1388.1485596   0.0000000e+00   0.0000000e+00   5.4006533e-15    0.0000000
1388.2220459   0.0000000e+00   0.0000000e+00   5.3967027e-15    0.0000000
1388.2954102   0.0000000e+00   0.0000000e+00   5.3927687e-15    0.0000000
1388.3687744   0.0000000e+00   0.0000000e+00   5.3888452e-15    0.0000000
1388.4421387   0.0000000e+00   0.0000000e+00   5.3849315e-15    0.0000000
1388.5155029   0.0000000e+00   0.0000000e+00   5.3810292e-15    0.0000000
1388.5888672   0.0000000e+00   0.0000000e+00   5.3771362e-15    0.0000000
1388.6622314   0.0000000e+00   0.0000000e+00   5.3732543e-15    0.0000000
1388.7355957   0.0000000e+00   0.0000000e+00   5.3693825e-15    0.0000000
1388.8090820   0.0000000e+00   0.0000000e+00   5.3655150e-15    0.0000000
1388.8824463   0.0000000e+00   0.0000000e+00   5.3616652e-15    0.0000000
1388.9558105   0.0000000e+00   0.0000000e+00   5.3578269e-15    0.0000000
1389.0291748   0.0000000e+00   0.0000000e+00   5.3539983e-15    0.0000000
1389.1025391   0.0000000e+00   0.0000000e+00   5.3501820e-15    0.0000000
